gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,tenure_group,num_services,avg_monthly_spend,has_internet,TotalCharges_log,tenure_x_monthly,charges_per_service,spend_to_tenure_ratio,tenure^2,tenure MonthlyCharges,MonthlyCharges^2,customer_segment
Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No,0,61-72,9,89.4701388888889,1,8.770726267787392,6523.2,10.066666666666666,88.24452054794521,5184.0,6523.2,8208.359999999999,1
Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,No,0,0-12,4,88.93333333333334,1,5.5902404332570725,276.0,23.0,66.7,9.0,276.0,8464.0,2
Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.45,5124.6,Yes,1,49-60,6,91.51071428571429,1,8.542002870324811,5289.2,15.741666666666667,89.90526315789474,3136.0,5289.2,8920.8025,1
Female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No,0,25-48,2,23.46951219512195,0,6.870312983506267,1018.85,12.425,22.910714285714285,1681.0,1018.85,617.5225,3
Male,No,No,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,No,0,25-48,3,34.572500000000005,1,7.232660879231885,1440.0,12.0,33.72926829268293,1600.0,1440.0,1296.0,3
Female,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,0,0-12,7,81.57857142857142,1,6.349226400146953,549.5,11.214285714285714,71.38125,49.0,549.5,6162.25,2
Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,No,0,61-72,1,20.280434782608694,0,7.2444774843585575,1376.55,19.95,19.990714285714283,4761.0,1376.55,398.0025,3
Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150.0,No,0,0-12,1,21.428571428571427,0,5.017279836814924,144.54999999999998,20.65,18.75,49.0,144.54999999999998,426.42249999999996,0
Female,No,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,0,0-12,2,33.44,1,5.125153747538848,152.5,15.25,27.866666666666664,25.0,152.5,930.25,0
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,No,0,61-72,8,106.35277777777777,1,8.943558363632143,7639.2,13.2625,104.8958904109589,5184.0,7639.2,11257.21,1
Male,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No,0,25-48,1,19.660227272727273,0,6.763942643616289,902.0,20.5,19.223333333333333,1936.0,902.0,420.25,3
Female,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,No,0,61-72,6,94.6746153846154,1,8.724995667891045,6207.5,15.916666666666666,93.24015151515152,4225.0,6207.5,9120.25,1
Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,No,0,0-12,5,58.06666666666666,1,5.165928178502291,193.79999999999998,12.919999999999998,43.55,9.0,193.79999999999998,4173.159999999999,2
Male,No,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,0,13-24,3,52.9,1,7.147244508832433,1226.4,17.033333333333335,50.784,576.0,1226.4,2611.21,0
Female,No,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,Yes,1,25-48,5,87.78522727272728,1,8.25934172892313,3731.2,16.96,85.83444444444444,1936.0,3731.2,7191.04,1
Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No,0,61-72,9,88.22777777777777,1,8.756745381664464,6415.2,9.899999999999999,87.01917808219177,5184.0,6415.2,7938.809999999999,1
Male,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,No,0,13-24,4,56.1875,1,7.207489432458059,1318.8000000000002,13.7375,53.94,576.0,1318.8000000000002,3019.5025000000005,2
Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,1,0-12,3,50.9,1,3.949318790171843,50.9,16.966666666666665,25.45,1.0,50.9,2590.81,0
Male,No,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,0,13-24,1,21.43409090909091,0,6.158143561441065,449.9,20.45,20.502173913043478,484.0,449.9,418.2025,0
Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No,0,61-72,8,84.73928571428571,1,8.688243128172127,6016.5,10.74375,83.54577464788733,4900.0,6016.5,7387.4025,1
Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,No,0,25-48,4,56.18600000000001,1,7.2482551082379425,1508.75,15.0875,54.025000000000006,625.0,1508.75,3642.1225,2
Male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,726.1,No,0,25-48,1,19.624324324324323,0,6.5890640196560115,732.6,19.8,19.107894736842105,1369.0,732.6,392.04,3
Female,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,0,13-24,4,89.16363636363636,1,7.582025403772393,1877.6999999999998,21.3375,85.28695652173913,484.0,1877.6999999999998,7284.622499999999,2
Female,No,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No,0,49-60,6,71.09915254237289,1,8.341851220545456,4253.9,12.016666666666666,69.91416666666667,3481.0,4253.9,5198.409999999999,1
Male,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes,1,49-60,6,99.43775510204081,1,8.49155738415759,4890.2,16.633333333333333,97.449,2401.0,4890.2,9960.039999999999,1
Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,1,25-48,7,108.91382978723404,1,8.540899952360869,5045.45,15.335714285714285,106.64479166666666,2209.0,5045.45,11524.0225,1
Female,No,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,1,25-48,1,21.256451612903227,0,6.492164074574964,606.0500000000001,19.55,20.5921875,961.0,606.0500000000001,382.20250000000004,0
Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,0,0-12,3,81.05,1,4.4073288175361,81.05,27.016666666666666,40.525,1.0,81.05,6569.1025,2
Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,No,0,0-12,1,25.650000000000002,0,4.356067595503785,61.5,20.5,19.2375,9.0,61.5,420.25,0
Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,0,49-60,8,109.61792452830188,1,8.667464929294537,5925.4,13.975,107.58796296296296,2809.0,5925.4,12499.24,1
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,0-12,1,20.2,0,3.054001181677967,20.2,20.2,10.1,1.0,20.2,408.03999999999996,0
Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No,0,13-24,1,20.794999999999998,0,6.032846384886751,394.0,19.7,19.804761904761904,400.0,394.0,388.09,0
Female,No,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,1,0-12,4,82.16666666666667,1,5.511410582008745,237.29999999999998,19.775,61.625,9.0,237.29999999999998,6256.8099999999995,2
Female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,0,49-60,1,19.548039215686277,0,6.905703174856006,1012.35,19.85,19.172115384615385,2601.0,1012.35,394.02250000000004,3
Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,No,0,49-60,5,61.66960784313726,1,8.053934762074721,3085.5,12.1,60.48365384615385,2601.0,3085.5,3660.25,3
Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,No,0,13-24,1,20.407692307692308,0,5.584623492819887,254.15,19.55,18.95,169.0,254.15,382.20250000000004,0
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,No,0,0-12,1,20.9,0,3.086486636822455,20.9,20.9,10.45,1.0,20.9,436.80999999999995,0
Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,No,0,0-12,1,21.05,0,3.093312601892855,21.05,21.05,10.525,1.0,21.05,443.1025,0
Male,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,No,0,61-72,7,72.63968253968254,1,8.428864583622543,4504.5,10.214285714285714,71.5046875,3969.0,4504.5,5112.25,1
Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,No,0,0-12,3,63.03333333333333,1,5.247550249494384,163.95,18.216666666666665,47.275,9.0,163.95,2986.6225,0
Male,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,No,0,25-48,1,19.742391304347827,0,6.812510097065403,883.1999999999999,19.2,19.322340425531916,2116.0,883.1999999999999,368.64,3
Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,0,0-12,3,49.8,1,3.927896354584436,49.8,16.599999999999998,24.9,1.0,49.8,2480.0399999999995,0
Male,No,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,1,0-12,1,26.9,1,5.376203905205108,204.0,25.5,23.91111111111111,64.0,204.0,650.25,0
Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1500.95,No,0,61-72,1,21.140140845070423,0,7.314519542821921,1455.5,20.5,20.84652777777778,5041.0,1455.5,420.25,3
Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,No,0,49-60,5,92.71181818181817,1,8.537025230044605,4972.0,18.080000000000002,91.05624999999999,3025.0,4972.0,8172.160000000001,1
Female,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,No,0,61-72,6,91.22785714285715,1,8.762012125129507,6317.5,15.041666666666666,89.94295774647887,4900.0,6317.5,8145.0625,1
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,1,0-12,3,79.725,1,5.077982367555866,161.5,26.916666666666668,53.15,4.0,161.5,6520.5625,2
Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,No,0,61-72,7,102.7723880597015,1,8.837354554609945,7008.2,14.942857142857141,101.26102941176471,4489.0,7008.2,10941.159999999998,1
Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,1,61-72,5,91.39769230769231,1,8.689775811678336,5970.25,18.369999999999997,90.01287878787879,4225.0,5970.25,8436.422499999999,1
Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,0,13-24,3,47.775,1,6.507053806722995,702.8000000000001,16.733333333333334,44.59,196.0,702.8000000000001,2520.0400000000004,0
Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,No,0,13-24,6,95.81,1,7.558621067285476,1910.0,15.916666666666666,91.24761904761905,400.0,1910.0,9120.25,2
Male,No,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,0-12,3,75.35,1,4.335328031664641,75.35,25.116666666666664,37.675,1.0,75.35,5677.6224999999995,2
Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,1,0-12,3,75.45,1,4.336636932375072,75.45,25.150000000000002,37.725,1.0,75.45,5692.7025,2
Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No,0,49-60,5,94.16224489795918,1,8.437056312642076,4674.6,19.080000000000002,92.279,2401.0,4674.6,9101.160000000002,1
Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,No,0,61-72,7,100.85069444444444,1,8.890444977159751,7293.599999999999,14.471428571428572,99.46917808219177,5184.0,7293.599999999999,10261.689999999999,1
Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,No,0,25-48,4,53.47391304347826,1,7.808241779311325,2442.6,13.275,52.336170212765964,2116.0,2442.6,2819.61,3
Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,No,0,13-24,5,85.36666666666667,1,7.625497506397463,2036.3999999999999,16.97,81.95200000000001,576.0,2036.3999999999999,7199.522499999999,2
Female,No,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,No,0,0-12,3,32.71,1,5.103214475389349,171.25,11.416666666666666,27.258333333333336,25.0,171.25,1173.0625,0
Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,No,0,25-48,6,87.53636363636363,1,7.968907969489865,2923.7999999999997,14.766666666666666,84.96176470588235,1089.0,2923.7999999999997,7849.959999999999,2
Female,No,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,2421.6,No,0,25-48,5,57.65714285714286,1,7.7925966225827015,2526.2999999999997,12.03,56.31627906976744,1764.0,2526.2999999999997,3618.0225,3
Male,No,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.95,2292.75,No,0,13-24,6,99.68478260869566,1,7.73794331180288,2298.85,16.658333333333335,95.53125,529.0,2298.85,9990.0025,2
Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No,0,0-12,2,69.175,1,6.3178864478756935,565.6,35.35,61.48888888888889,64.0,565.6,4998.490000000001,2
Male,No,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,3465.7,No,0,61-72,4,52.51060606060606,1,8.150958411799742,3616.7999999999997,13.7,51.72686567164179,4356.0,3616.7999999999997,3003.0399999999995,3
Male,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,Yes,1,13-24,3,50.43333333333334,1,7.0995319945468465,1189.1999999999998,16.516666666666666,48.416000000000004,576.0,1189.1999999999998,2455.2025,0
Male,Yes,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,No,0,13-24,4,53.80416666666667,1,7.164178855531146,1315.1999999999998,13.7,51.652,576.0,1315.1999999999998,3003.0399999999995,2
Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,Yes,1,61-72,8,77.62971014492753,1,8.58624339459303,5423.4,9.825,76.52071428571428,4761.0,5423.4,6177.959999999999,1
Female,No,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,No,0,49-60,6,98.12830188679246,1,8.556759998518253,5315.9,16.716666666666665,96.31111111111112,2809.0,5315.9,10060.09,1
Female,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,No,0,49-60,5,53.950833333333335,1,8.082726575748996,3216.0,10.72,53.06639344262295,3600.0,3216.0,2872.96,3
Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,1,0-12,3,82.37857142857142,1,6.358968148929027,567.6999999999999,27.03333333333333,72.08125,49.0,567.6999999999999,6577.209999999999,2
Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.35,433.75,No,0,13-24,1,21.6875,0,6.074771153234392,387.0,19.35,20.654761904761905,400.0,387.0,374.42250000000007,0
Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,No,0,13-24,4,81.23478260869565,1,7.533372802748483,1968.8,21.4,77.85000000000001,529.0,1968.8,7327.359999999999,2
Male,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,No,0,61-72,7,79.56319444444445,1,8.653392272593413,5817.599999999999,11.542857142857143,78.47328767123288,5184.0,5817.599999999999,6528.639999999999,1
Male,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,Yes,1,0-12,3,75.06363636363636,1,6.71744187225863,824.45,24.983333333333334,68.80833333333334,121.0,824.45,5617.5025000000005,2
Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,No,0,13-24,1,18.59047619047619,0,5.969730054961976,411.6,19.6,17.745454545454546,441.0,411.6,384.1600000000001,0
Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,1,0-12,5,93.55,1,4.549128795104466,93.55,18.71,46.775,1.0,93.55,8751.602499999999,2
Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,No,0,25-48,5,91.77903225806452,1,7.953722482812561,2811.7000000000003,18.14,88.9109375,961.0,2811.7000000000003,8226.49,2
Female,No,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,3894.4,No,0,49-60,6,68.32280701754387,1,8.2675516487958,3975.75,11.625,67.1448275862069,3249.0,3975.75,4865.0625,1
Female,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.0,886.4,No,0,25-48,1,19.697777777777777,0,6.788295838944809,900.0,20.0,19.269565217391303,2025.0,900.0,400.0,3
Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,No,0,0-12,6,102.155,1,6.930054786476904,952.5,15.875,92.86818181818181,100.0,952.5,9072.5625,2
Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,1,49-60,7,101.47241379310344,1,8.68039988435051,5921.799999999999,14.585714285714285,99.75254237288135,3364.0,5921.799999999999,10424.409999999998,1
Male,No,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,268.4,No,0,13-24,1,19.17142857142857,0,5.596197263976263,279.3,19.95,17.89333333333333,196.0,279.3,398.0025,0
Male,No,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,2204.35,No,0,25-48,7,81.64259259259259,1,7.698641505443378,2182.95,11.549999999999999,78.72678571428571,729.0,2182.95,6536.722499999999,2
Female,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Yes,1,13-24,5,89.92857142857143,1,7.138866999945524,1272.6000000000001,18.18,83.93333333333334,196.0,1272.6000000000001,8262.810000000001,2
Female,No,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,Yes,1,0-12,2,25.758333333333336,1,5.736894826106403,350.4,14.6,23.77692307692308,144.0,350.4,852.64,0
Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,6398.05,No,0,61-72,6,92.72536231884058,1,8.763904820829827,6437.7,15.549999999999999,91.40071428571429,4761.0,6437.7,8704.89,1
Female,No,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes,1,25-48,5,90.31,1,7.722566841906438,2228.75,17.830000000000002,86.83653846153847,625.0,2228.75,7947.722500000001,2
